date,primary type,secondary type,latitude,longitude
2016-02-21 17:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76729305,-87.61529879
2016-02-21 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772303877,-87.621874577
2016-02-21 12:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.764545628,-87.637084106
2016-02-21 07:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.779059693,-87.615596501
2016-02-21 07:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.779059693,-87.615596501
2016-02-21 03:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770172698,-87.628291299
2016-02-21 00:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.758414946,-87.614811344
2016-02-20 19:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.764807789,-87.626535613
2016-02-20 16:40:00,BATTERY,SIMPLE,41.765885497,-87.632227405
2016-02-20 16:00:00,KIDNAPPING,KIDNAPPING,41.768623525,-87.629855197
2016-02-20 15:30:00,BATTERY,SIMPLE,41.777558327,-87.615558249
2016-02-20 12:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781576603,-87.615660095
2016-02-20 10:45:00,BATTERY,AGGRAVATED: HANDGUN,41.78145774,-87.630165907
2016-02-20 10:20:00,ASSAULT,AGGRAVATED: HANDGUN,41.762930303,-87.61277799
2016-02-20 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767136508,-87.636674866
2016-02-20 03:00:00,BATTERY,SIMPLE,41.776018543,-87.615520426
2016-02-20 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775543828,-87.633317379
2016-02-19 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770679288,-87.606968903
2016-02-19 19:20:00,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,41.763769309,-87.621019519
2016-02-19 18:00:00,BATTERY,SIMPLE,41.780946398,-87.621995369
2016-02-19 17:00:00,ASSAULT,SIMPLE,41.768024477,-87.631071419
2016-02-19 13:15:00,ASSAULT,SIMPLE,41.765294699,-87.604757012
2016-02-19 13:04:00,ASSAULT,SIMPLE,41.777838294,-87.615566126
2016-02-19 00:04:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768237554,-87.637223806
2016-02-18 21:50:00,ASSAULT,AGG PO HANDS NO/MIN INJURY,41.765162688,-87.624896894
2016-02-18 21:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766594486,-87.612865286
2016-02-18 19:20:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.778980114,-87.615597389
2016-02-18 11:24:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.763374287,-87.613997273
2016-02-18 01:31:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.771914123,-87.62186422
2016-02-18 01:18:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.779213408,-87.61560212
2016-02-18 01:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.771686243,-87.626738714
2016-02-18 00:31:00,INTIMIDATION,INTIMIDATION,41.784833656,-87.622212733
2016-02-17 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774375943,-87.613086155
2016-02-17 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767210061,-87.632524563
2016-02-17 18:40:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.765815405,-87.608984843
2016-02-17 16:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77354959,-87.622729653
2016-02-17 14:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777484213,-87.615555409
2016-02-17 09:30:00,BATTERY,SIMPLE,41.768381311,-87.612911277
2016-02-16 22:35:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.758432859,-87.624765668
2016-02-16 16:20:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,41.777558327,-87.615558249
2016-02-16 11:10:00,ASSAULT,SIMPLE,41.77943785,-87.60590949
2016-02-16 09:00:00,BATTERY,SIMPLE,41.785161229,-87.620603115
2016-02-15 20:30:00,BATTERY,SIMPLE,41.779796965,-87.630536021
2016-02-15 17:51:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78287758,-87.615689586
2016-02-15 16:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767509864,-87.616179796
2016-02-15 12:15:00,BATTERY,SIMPLE,41.779975054,-87.630937377
2016-02-15 10:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775722112,-87.615512733
2016-02-14 23:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76724809,-87.630214794
2016-02-14 23:45:00,ASSAULT,SIMPLE,41.769264,-87.619349468
2016-02-14 13:58:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767929908,-87.620174376
2016-02-14 04:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778980114,-87.615597389
2016-02-14 01:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774398607,-87.611887103
2016-02-13 21:52:00,ASSAULT,SIMPLE,41.763315857,-87.620031206
2016-02-13 21:00:00,ASSAULT,SIMPLE,41.777577536,-87.615558035
2016-02-13 15:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766189256,-87.624929587
2016-02-13 11:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76870453,-87.614128347
2016-02-13 10:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.781540907,-87.615656827
2016-02-13 07:28:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775834643,-87.615515144
2016-02-13 03:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.781560138,-87.615660279
2016-02-13 00:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766582569,-87.628194981
2016-02-12 21:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777522654,-87.615558647
2016-02-12 01:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768012492,-87.637218908
2016-02-12 00:40:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.776150283,-87.615522623
2016-02-11 21:40:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.769185486,-87.625732415
2016-02-11 18:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768649625,-87.614125294
2016-02-10 23:45:00,ASSAULT,AGGRAVATED: OTHER FIREARM,41.763513482,-87.61037794
2016-02-10 15:47:00,BATTERY,SIMPLE,41.777635185,-87.615561058
2016-02-09 22:00:00,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,41.76680404,-87.605619683
2016-02-09 11:00:00,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,41.766801004,-87.611664319
2016-02-08 20:38:00,BATTERY,SIMPLE,41.778099133,-87.633828531
2016-02-08 19:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777503445,-87.615558861
2016-02-08 12:25:00,ASSAULT,SIMPLE,41.772370917,-87.620293818
2016-02-08 08:20:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.766894326,-87.611666939
2016-02-08 01:38:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.763478424,-87.609168742
2016-02-07 23:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766679702,-87.626584714
2016-02-07 23:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.763265465,-87.621640881
2016-02-07 13:52:00,ASSAULT,SIMPLE,41.777690067,-87.615560446
2016-02-07 12:50:00,BATTERY,SIMPLE,41.77268594,-87.605758495
2016-02-07 06:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777038994,-87.638664774
2016-02-07 05:05:00,BATTERY,SIMPLE,41.781270337,-87.608403957
2016-02-07 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774222681,-87.607049903
2016-02-06 23:30:00,ASSAULT,SIMPLE,41.782087594,-87.613993478
2016-02-06 21:19:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.782927032,-87.620547195
2016-02-06 19:37:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,41.782927032,-87.620547195
2016-02-06 18:00:00,ASSAULT,SIMPLE,41.772623753,-87.635548701
2016-02-06 17:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.771226087,-87.611431428
2016-02-06 16:25:00,ASSAULT,AGGRAVATED: HANDGUN,41.770695046,-87.608160122
2016-02-06 15:40:00,ASSAULT,AGGRAVATED: HANDGUN,41.765448641,-87.629002819
2016-02-06 11:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776783945,-87.605448213
2016-02-06 10:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,41.76680404,-87.605619683
2016-02-06 06:40:00,BATTERY,SIMPLE,41.758970818,-87.624778076
2016-02-06 04:58:00,ASSAULT,AGGRAVATED: HANDGUN,41.777538803,-87.617266929
2016-02-06 04:11:00,BATTERY,SIMPLE,41.75963392,-87.612701246
2016-02-06 00:08:00,HOMICIDE,FIRST DEGREE MURDER,41.765129284,-87.616855105
2016-02-05 20:23:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.760100283,-87.622364921
2016-02-05 14:40:00,ASSAULT,SIMPLE,41.7599567,-87.63069757
2016-02-05 14:15:00,BATTERY,SIMPLE,41.780251765,-87.614886595
2016-02-04 23:10:00,BATTERY,SIMPLE,41.77543953,-87.633314847
2016-02-04 22:40:00,ASSAULT,SIMPLE,41.771103898,-87.618221974
2016-02-04 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.757917833,-87.61387129
2016-02-04 16:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767409269,-87.621184531
2016-02-04 14:43:00,ASSAULT,SIMPLE,41.783891154,-87.615399623
2016-02-04 11:50:00,BATTERY,SIMPLE,41.768540876,-87.634749833
2016-02-04 03:20:00,BATTERY,SIMPLE,41.757862928,-87.613868239
2016-02-04 02:20:00,BATTERY,SIMPLE,41.763303883,-87.621640457
2016-02-03 22:18:00,ASSAULT,AGGRAVATED: HANDGUN,41.775951378,-87.613119854
2016-02-03 20:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774009896,-87.603353283
2016-02-03 16:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.779073436,-87.615600014
2016-02-03 09:45:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.762719954,-87.624846791
2016-02-02 21:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.773686818,-87.622731804
2016-02-02 20:09:00,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,41.778099133,-87.633828531
2016-02-02 17:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77029895,-87.628293582
2016-02-02 17:30:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.763181992,-87.609161079
2016-02-02 16:45:00,BATTERY,SIMPLE,41.765594255,-87.62101766
2016-02-02 15:30:00,ASSAULT,PRO EMP HANDS NO/MIN INJURY,41.783365222,-87.622173961
2016-02-02 12:15:00,BATTERY,SIMPLE,41.761135248,-87.630900966
2016-02-02 06:30:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.77142565,-87.636643121
2016-02-02 06:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765444001,-87.626906181
2016-02-01 15:15:00,BATTERY,SIMPLE,41.765102317,-87.624897558
2016-02-01 14:30:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.765444001,-87.626906181
2016-02-01 14:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765444001,-87.626906181
2016-02-01 11:51:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76118776,-87.634562027
2016-01-31 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778966393,-87.615597542
2016-01-31 21:11:00,ASSAULT,AGGRAVATED: HANDGUN,41.782881146,-87.623774252
2016-01-31 19:33:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.781205441,-87.61204546
2016-01-31 13:19:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768924296,-87.618561435
2016-01-31 09:00:00,BATTERY,SIMPLE,41.781629386,-87.614445908
2016-01-31 07:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.770455618,-87.623430981
2016-01-30 23:00:00,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,41.767974608,-87.61853532
2016-01-30 20:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.778992484,-87.631817016
2016-01-30 20:16:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.766949208,-87.611666324
2016-01-30 14:35:00,BATTERY,AGGRAVATED: HANDGUN,41.769228544,-87.621153413
2016-01-30 05:00:00,BATTERY,AGGRAVATED: HANDGUN,41.779059693,-87.615596501
2016-01-29 22:30:00,BATTERY,SIMPLE,41.777558327,-87.615558249
2016-01-29 21:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77354959,-87.622729653
2016-01-29 15:10:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.77587085,-87.609476619
2016-01-28 17:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.780031506,-87.627164065
2016-01-28 15:57:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.762719954,-87.624846791
2016-01-28 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.764568009,-87.632190432
2016-01-28 04:10:00,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,41.780110888,-87.615617777
2016-01-28 02:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.767977671,-87.636002276
2016-01-27 23:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.778222388,-87.604651032
2016-01-27 22:54:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.78508896,-87.617366256
2016-01-27 14:16:00,ASSAULT,SIMPLE,41.763132564,-87.629020819
2016-01-27 02:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.769252332,-87.605679991
2016-01-26 22:00:00,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,41.768241646,-87.621765503
2016-01-26 20:21:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.767922922,-87.63106886
2016-01-26 19:15:00,ASSAULT,SIMPLE,41.760351799,-87.608595465
2016-01-26 18:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772582874,-87.637858691
2016-01-26 13:20:00,ASSAULT,SIMPLE,41.770214345,-87.618598435
2016-01-26 12:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772582874,-87.637858691
2016-01-26 10:30:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,41.780020822,-87.62276087
2016-01-26 00:10:00,ASSAULT,AGGRAVATED: HANDGUN,41.77015944,-87.618595379
2016-01-25 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770469009,-87.637280329
2016-01-25 12:15:00,BATTERY,SIMPLE,41.76559446,-87.621050648
2016-01-25 10:10:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,41.777311163,-87.604632017
2016-01-24 23:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783432002,-87.615701737
2016-01-24 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779492755,-87.605912536
2016-01-24 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76085648,-87.633337752
2016-01-24 21:45:00,ASSAULT,SIMPLE,41.772621766,-87.635673365
2016-01-24 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779473523,-87.605909087
2016-01-24 14:01:00,BATTERY,SIMPLE,41.781322801,-87.617206498
2016-01-24 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.77744854,-87.615555807
2016-01-24 01:55:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.769452949,-87.6087643
2016-01-23 23:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.781335054,-87.615651789
2016-01-23 18:00:00,BATTERY,SIMPLE,41.759442511,-87.629636606
2016-01-22 20:00:00,ASSAULT,SIMPLE,41.769323625,-87.616144931
2016-01-22 17:27:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774344746,-87.603360484
2016-01-22 16:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.785161229,-87.620603115
2016-01-22 16:00:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,41.761135248,-87.630900966
2016-01-22 15:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.761571672,-87.612745541
2016-01-22 15:05:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.766687809,-87.612867908
2016-01-22 11:25:00,BATTERY,SIMPLE,41.765444001,-87.626906181
2016-01-21 14:58:00,ASSAULT,SIMPLE,41.759951738,-87.631232748
2016-01-21 02:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772100768,-87.621869489
2016-01-21 00:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.773888476,-87.636840097
2016-01-20 21:00:00,ASSAULT,AGGRAVATED: HANDGUN,41.776322631,-87.605838376
2016-01-20 15:20:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.761261874,-87.634564888
2016-01-20 13:40:00,BATTERY,SIMPLE,41.778099133,-87.633828531
2016-01-19 18:15:00,BATTERY,SIMPLE,41.778754713,-87.617297398
2016-01-19 10:41:00,ASSAULT,SIMPLE,41.770244068,-87.628294183
2016-01-18 20:28:00,BATTERY,AGGRAVATED: HANDGUN,41.758414395,-87.614723387
2016-01-18 19:15:00,BATTERY,SIMPLE,41.772733752,-87.624824586
2016-01-18 18:41:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.757857682,-87.618303078
2016-01-18 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777558327,-87.615558249
2016-01-18 16:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779800967,-87.625377411
2016-01-18 14:55:00,BATTERY,SIMPLE,41.777703684,-87.604213289
2016-01-18 10:05:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765241985,-87.611623142
2016-01-18 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.75938577,-87.615145043
2016-01-18 01:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.768459894,-87.637232399
2016-01-17 22:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.77605146,-87.610702746
2016-01-17 14:30:00,BATTERY,SIMPLE,41.780110888,-87.615617777
2016-01-17 14:30:00,BATTERY,SIMPLE,41.765594255,-87.62101766
2016-01-17 12:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770148057,-87.638662143
2016-01-17 10:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.782987402,-87.620546526
2016-01-17 01:30:00,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,41.777740745,-87.631760999
2016-01-17 00:16:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.774335213,-87.6070523
2016-01-17 00:02:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76800577,-87.616929404
2016-01-16 19:14:00,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,41.779059693,-87.615596501
2016-01-16 04:14:00,ASSAULT,AGGRAVATED: HANDGUN,41.770348245,-87.637277969
2016-01-16 04:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772456825,-87.618661523
2016-01-15 23:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783081966,-87.613267388
2016-01-15 11:45:00,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,41.783457367,-87.614491487
2016-01-14 21:35:00,BATTERY,SIMPLE,41.764849317,-87.616847223
2016-01-14 21:30:00,BATTERY,SIMPLE,41.763397388,-87.616815726
2016-01-14 21:30:00,BATTERY,SIMPLE,41.761572168,-87.616773722
2016-01-14 20:30:00,BATTERY,SIMPLE,41.761135248,-87.630900966
2016-01-14 14:23:00,INTIMIDATION,INTIMIDATION,41.775815434,-87.615515359
2016-01-13 20:00:00,ASSAULT,SIMPLE,41.77178664,-87.628339611
2016-01-13 19:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.766675891,-87.628197624
2016-01-13 19:40:00,BATTERY,SIMPLE,41.765064195,-87.620066823
2016-01-13 17:45:00,ASSAULT,SIMPLE,41.761122587,-87.624816714
2016-01-13 17:35:00,BATTERY,SIMPLE,41.778099133,-87.633828531
2016-01-13 14:01:00,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,41.77178664,-87.628339611
2016-01-13 02:33:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779904015,-87.635491778
2016-01-12 02:40:00,BATTERY,AGG PO HANDS NO/MIN INJURY,41.777961205,-87.611968161
2016-01-11 23:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777838294,-87.615566126
2016-01-11 20:09:00,BATTERY,AGGRAVATED: HANDGUN,41.769228453,-87.621138751
2016-01-11 15:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783357911,-87.615702563
2016-01-11 13:25:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.773042888,-87.61144405
2016-01-11 01:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.75915642,-87.626396045
2016-01-11 00:24:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.779073436,-87.615600014
2016-01-10 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.769286936,-87.618183502
2016-01-10 22:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770386474,-87.620242479
2016-01-10 22:25:00,BATTERY,SIMPLE,41.763120366,-87.62971738
2016-01-10 21:30:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.77877184,-87.637502187
2016-01-10 21:14:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,41.777522654,-87.615558647
2016-01-10 18:30:00,ASSAULT,AGGRAVATED: HANDGUN,41.783588303,-87.625412747
2016-01-10 18:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.775815434,-87.615515359
2016-01-10 15:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.765452556,-87.628746189
2016-01-10 15:00:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,41.768483173,-87.621770165
2016-01-10 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.772343238,-87.610594066
2016-01-10 07:10:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.777521134,-87.63625819
2016-01-10 02:25:00,BATTERY,PRO EMP HANDS NO/MIN INJURY,41.778099133,-87.633828531
2016-01-09 12:55:00,BATTERY,AGGRAVATED: HANDGUN,41.764569155,-87.628341654
2016-01-09 03:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.76348236,-87.606749516
2016-01-08 21:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.776029648,-87.633330427
2016-01-08 18:45:00,ASSAULT,SIMPLE,41.782913276,-87.615692855
2016-01-08 18:35:00,BATTERY,SIMPLE,41.781576603,-87.615660095
2016-01-08 17:00:00,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,41.76680404,-87.605619683
2016-01-08 15:16:00,BATTERY,SIMPLE,41.773085402,-87.60904236
2016-01-08 12:52:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.761540011,-87.610326786
2016-01-08 12:10:00,BATTERY,SIMPLE,41.780946398,-87.621995369
2016-01-08 10:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.782085516,-87.61409983
2016-01-07 23:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.770503498,-87.616996924
2016-01-07 21:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.784630525,-87.622203978
2016-01-07 19:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.783050539,-87.620549493
2016-01-07 19:05:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.757270148,-87.623129174
2016-01-07 16:00:00,BATTERY,SIMPLE,41.777308348,-87.625247179
2016-01-07 12:50:00,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,41.772947511,-87.636894268
2016-01-07 12:00:00,ASSAULT,SIMPLE,41.766388604,-87.631026944
2016-01-07 11:45:00,ASSAULT,SIMPLE,41.777950825,-87.615568537
2016-01-07 11:00:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,41.784611316,-87.622204191
2016-01-07 10:20:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,41.77655283,-87.632719819
2016-01-07 09:25:00,ASSAULT,SIMPLE,41.772704169,-87.630283518
2016-01-07 08:40:00,BATTERY,DOMESTIC BATTERY SIMPLE,41.758172703,-87.626637744
2016-01-06 19:20:00,ASSAULT,SIMPLE,41.766295804,-87.616886113
